Title,Art Latitude,Art Longitude,Venue_x,Venue Latitude,Venue Longitude,Venue Category,Super Category,Venue_y,cluster_label
American Youth and Freedom,47.530217,-122.393317,Lincoln Park,47.52942511,-122.39329509999999,Park,Recreation,Lincoln Park,0
Atala Kivliktwok Okitun Dukik (The Golden Money Moon),47.690783,-122.400833,Golden Gardens Staircase,47.69045407,-122.4000267,Park,Recreation,Golden Gardens Staircase,2
Ballard Boat,47.67275,-122.39265,Ballard Playfield,47.67299012,-122.39104259999999,Park,Recreation,Ballard Playfield,2
Big Tesla,47.699733,-122.34108300000001,Licton Springs Park,47.69842608,-122.33918510000001,Park,Recreation,Licton Springs Park,2
Black Sun,47.629917,-122.31516699999999,Volunteer Park,47.62917534,-122.31585109999999,Park,Recreation,Volunteer Park,3
Black Sun,47.629917,-122.31516699999999,Volunteer Park Lily Ponds,47.63022022,-122.31548390000002,Park,Recreation,Volunteer Park Lily Ponds,3
Bottle Cap Children,47.561533000000004,-122.28471699999999,Rainier Community Center Garden,47.56119397,-122.2826385,Park,Recreation,Rainier Community Center Garden,1
Break Point,47.540783000000005,-122.37501699999999,High Point Community Center,47.5406652,-122.3745584,Park,Recreation,High Point Community Center,0
Children's Screen,47.563367,-122.364167,Delridge Playfield,47.56384125,-122.3640773,Park,Recreation,Delridge Playfield,0
Christopher Columbus,47.6066,-122.34143300000001,Waterfront Park,47.60692914,-122.3417446,Park,Recreation,Waterfront Park,3
Clock Tower,47.561533000000004,-122.28471699999999,Rainier Community Center Garden,47.56119397,-122.2826385,Park,Recreation,Rainier Community Center Garden,1
Cloud Stones,47.705566999999995,-122.336017,Mineral Springs Park,47.70586298,-122.3365402,Park,Recreation,Mineral Springs Park,2
Conductive Paths,47.699833,-122.34165,Licton Springs Park,47.69842608,-122.33918510000001,Park,Recreation,Licton Springs Park,2
Dr. Jose P. Rizal,47.591833,-122.3175,Dr. Jose Rizal Park,47.59277912,-122.3183334,Park,Recreation,Dr. Jose Rizal Park,3
Dragonfly Pavilion and Garden,47.566633,-122.36775,Dragonfly Pavillion,47.56716879,-122.36805190000001,Park,Recreation,Dragonfly Pavillion,0
Dragonfly Pavilion and Garden,47.566633,-122.36775,Dragonfly Park,47.56694883,-122.36825259999998,Park,Recreation,Dragonfly Park,0
Earth Story,47.5616,-122.28463300000001,Rainier Community Center Garden,47.56119397,-122.2826385,Park,Recreation,Rainier Community Center Garden,1
East is West,47.59205,-122.31741699999999,Dr. Jose Rizal Park,47.59277912,-122.3183334,Park,Recreation,Dr. Jose Rizal Park,3
Equality,47.59405,-122.314117,Lewis Park,47.59209124,-122.3146662,Park,Recreation,Lewis Park,3
Fish Children,47.70585,-122.29133300000001,Meadowbrook Playfield,47.70652502,-122.29385479999999,Park,Recreation,Meadowbrook Playfield,2
Fleet,47.705783000000004,-122.291367,Meadowbrook Playfield,47.70652502,-122.29385479999999,Park,Recreation,Meadowbrook Playfield,2
Framed Portraits,47.56345,-122.36418300000001,Delridge Playfield,47.56384125,-122.3640773,Park,Recreation,Delridge Playfield,0
Fremont Canal Bench Project,47.649883,-122.31498300000001,Sakuma Viewpoint,47.65160892,-122.31477179999999,Park,Recreation,Sakuma Viewpoint,2
Froula Park Armchairs,47.680566999999996,-122.31498300000001,Froula Park,47.68085193,-122.3154871,Park,Recreation,Froula Park,2
Garden of Color and Light,47.689133,-122.317467,Maple Leaf Park,47.69011317,-122.3164422,Park,Recreation,Maple Leaf Park,2
Garden Path,47.581717,-122.28816699999999,Mount Baker Park,47.58031814,-122.28858229999999,Park,Recreation,Mount Baker Park,1
Gazebo,47.688967,-122.31665,Maple Leaf Park,47.69011317,-122.3164422,Park,Recreation,Maple Leaf Park,2
Geomantic Artwork,47.563567,-122.3645,Delridge Playfield,47.56384125,-122.3640773,Park,Recreation,Delridge Playfield,0
Geo-Slice,47.559067,-122.35066699999999,"T-107 Park, Duwamish",47.55949327,-122.3512503,Park,Recreation,"T-107 Park, Duwamish",0
Highpoint,47.540783000000005,-122.37501699999999,High Point Community Center,47.5406652,-122.3745584,Park,Recreation,High Point Community Center,0
Homecoming,47.523467,-122.39363300000001,Cove Park,47.522963,-122.393685,Park,Recreation,Cove Park,0
I-90 Portal,47.5911,-122.288133,Day Street Park,47.59044158,-122.28631709999999,Park,Recreation,Day Street Park,1
Inset-Anchor (Park) On Alki,47.595183,-122.38746699999999,Luna Park,47.59509177,-122.3874594,Park,Recreation,Luna Park,0
Japanese Lantern,47.5825,-122.28795,Mount Baker Park,47.58031814,-122.28858229999999,Park,Recreation,Mount Baker Park,1
Judge Thomas Burke,47.629283,-122.31525,Volunteer Park,47.62917534,-122.31585109999999,Park,Recreation,Volunteer Park,3
Judge Thomas Burke,47.629283,-122.31525,Volunteer Park Lily Ponds,47.63022022,-122.31548390000002,Park,Recreation,Volunteer Park Lily Ponds,3
JUMs,47.527683,-122.36881699999999,No-Name Park,47.52840138,-122.3717242,Park,Recreation,No-Name Park,0
Junior League of Seattle Playground Compass Rose,47.681683,-122.25835,Warren G. Magnuson Park,47.68099883,-122.25848300000001,Park,Recreation,Warren G. Magnuson Park,2
Leaf Legend,47.657683,-122.406117,Discovery Park Tennis Courts,47.65698873,-122.4048102,Park,Recreation,Discovery Park Tennis Courts,2
Martin Luther King Jr. Memorial,47.583067,-122.29735,"Martin Luther King, Jr. Memorial Park",47.58428413,-122.29647630000001,Park,Recreation,"Martin Luther King, Jr. Memorial Park",1
Martin Luther King Jr. Memorial,47.583067,-122.29735,MLK Jr. Memorial Park,47.58348932,-122.2967994,Park,Recreation,MLK Jr. Memorial Park,1
Martin Luther King Jr. Memorial,47.583067,-122.29735,College Street Park,47.58260551,-122.29434840000002,Park,Recreation,College Street Park,1
Mcgilvra's Farm,47.635467,-122.27791699999999,Madison Park,47.63546188,-122.2773063,Park,Recreation,Madison Park,3
Mesa,47.670483000000004,-122.3514,Woodland Park,47.67194521,-122.3492689,Park,Recreation,Woodland Park,2
One Hundred and Twenty Ancestors,47.56345,-122.36418300000001,Delridge Playfield,47.56384125,-122.3640773,Park,Recreation,Delridge Playfield,0
Paragon,47.558867,-122.3512,"T-107 Park, Duwamish",47.55949327,-122.3512503,Park,Recreation,"T-107 Park, Duwamish",0
Ripple Sculptures,47.65745,-122.406217,Discovery Park Tennis Courts,47.65698873,-122.4048102,Park,Recreation,Discovery Park Tennis Courts,2
Sadako and the Thousand Paper Cranes,47.655583,-122.31865,Burke-Gilman Trail,47.65558856,-122.32059840000002,Park,Recreation,Burke-Gilman Trail,2
Salmon Waves,47.66468,-122.3975,Commodore Park,47.66485718,-122.3992905,Park,Recreation,Commodore Park,2
SAMARA,47.659083,-122.27761699999999,Laurelhurst Playfield,47.65968853,-122.2778024,Park,Recreation,Laurelhurst Playfield,2
Schema,47.7059,-122.291367,Meadowbrook Playfield,47.70652502,-122.29385479999999,Park,Recreation,Meadowbrook Playfield,2
Seattle Scatter Piece,47.659033,-122.2776,Laurelhurst Playfield,47.65968853,-122.2778024,Park,Recreation,Laurelhurst Playfield,2
Sherwood Gillespie,47.567017,-122.3074,Jefferson Park,47.56740539,-122.31036189999999,Park,Recreation,Jefferson Park,1
Spirit of Washington,47.560033000000004,-122.2873,Columbia Park,47.5598039,-122.2875094,Park,Recreation,Columbia Park,1
Story of North Island (Totem Pole),47.646933000000004,-122.301033,McCurdy Park,47.6449647,-122.3018336,Park,Recreation,McCurdy Park,3
Story Viewers,47.5587,-122.350783,"T-107 Park, Duwamish",47.55949327,-122.3512503,Park,Recreation,"T-107 Park, Duwamish",0
Strata Benches,47.657467,-122.40645,Discovery Park Tennis Courts,47.65698873,-122.4048102,Park,Recreation,Discovery Park Tennis Courts,2
Stroke,47.671383,-122.342717,Green Lake Small Craft Center,47.67150882,-122.34324270000002,Park,Recreation,Green Lake Small Craft Center,2
Sundial,47.645267,-122.33635,Gas Works Park,47.64634323,-122.33547340000001,Park,Recreation,Gas Works Park,2
The Fin Project:  From Swords into Plowshares,47.68085,-122.24733300000001,Kite Hill,47.68160066,-122.24863789999999,Park,Recreation,Kite Hill,2
The Fin Project:  From Swords into Plowshares,47.68085,-122.24733300000001,Cross Park Trail,47.67958785,-122.24895520000001,Park,Recreation,Cross Park Trail,2
The Fin Project:  From Swords into Plowshares,47.68085,-122.24733300000001,Magnuson Series,47.68068477,-122.24846380000001,Park,Recreation,Magnuson Series,2
The Stairway In Fremont Project,47.655417,-122.350017,B.F. Day Playfield,47.65613798,-122.34917879999999,Park,Recreation,B.F. Day Playfield,2
The Unified Playing Field Theory,47.528166999999996,-122.32305,Cesar Chavez Park,47.52667751,-122.3253393,Park,Recreation,Cesar Chavez Park,1
Tribal Names,47.563617,-122.3645,Delridge Playfield,47.56384125,-122.3640773,Park,Recreation,Delridge Playfield,0
Trophies,47.56345,-122.36418300000001,Delridge Playfield,47.56384125,-122.3640773,Park,Recreation,Delridge Playfield,0
Untitled,47.629616999999996,-122.36673300000001,Marshall Park,47.62966327,-122.3667596,Park,Recreation,Marshall Park,3
Untitled,47.629616999999996,-122.36673300000001,Betty Bowen Viewpoint,47.6295988,-122.3666608,Park,Recreation,Betty Bowen Viewpoint,3
Untitled Bird-Bath,47.6312,-122.31673300000001,Volunteer Park,47.62917534,-122.31585109999999,Park,Recreation,Volunteer Park,3
Untitled Bird-Bath,47.6312,-122.31673300000001,Volunteer Park Lily Ponds,47.63022022,-122.31548390000002,Park,Recreation,Volunteer Park Lily Ponds,3
Untitled Cor-Ten Steel Sculpture,47.634333000000005,-122.31233300000001,The View,47.63459973,-122.3125662,Park,Recreation,The View,3
Untitled Stone Garden Lantern,47.54958,-122.25731999999999,Seward Park,47.55020693,-122.2573318,Park,Recreation,Seward Park,1
Viewers,47.595333000000004,-122.386417,Luna Park,47.59509177,-122.3874594,Park,Recreation,Luna Park,0
Viewers,47.595333000000004,-122.386417,Marshall Reserve Park,47.5942457,-122.3838916,Park,Recreation,Marshall Reserve Park,0
Volumetric Space Frame,47.6295,-122.35995,Kerry Park,47.62948099,-122.3598916,Park,Recreation,Kerry Park,3
Volumetric Space Frame,47.6295,-122.35995,Franklin Place,47.62792533,-122.35900749999999,Park,Recreation,Franklin Place,3
Wall of Death,47.65515,-122.31838300000001,Burke-Gilman Trail,47.65558856,-122.32059840000002,Park,Recreation,Burke-Gilman Trail,2
Water Into Electricity (That Man May Use It Freely),47.645417,-122.30115,McCurdy Park,47.6449647,-122.3018336,Park,Recreation,McCurdy Park,3
Waterfront Fountain,47.617983,-122.31946699999999,Cal Anderson Park,47.61708669,-122.3193506,Park,Recreation,Cal Anderson Park,3
Weather Prophet,47.70575,-122.291367,Meadowbrook Playfield,47.70652502,-122.29385479999999,Park,Recreation,Meadowbrook Playfield,2
William H. Seward,47.6319,-122.31571699999999,Volunteer Park Lily Ponds,47.63022022,-122.31548390000002,Park,Recreation,Volunteer Park Lily Ponds,3
Wit and Wisdom,47.551266999999996,-122.2779,Hillman City Parklet,47.55183644,-122.27791540000001,Park,Recreation,Hillman City Parklet,1
An Equal And Opposite Reaction,47.624317,-122.35111699999999,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
Barbet,47.62425,-122.35233000000001,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
Black Sun,47.629917,-122.31516699999999,Volunteer Park Amphitheatre,47.63036395,-122.3167375,Performing Arts Venue,Recreation,Volunteer Park Amphitheatre,3
Cornerstone,47.607966999999995,-122.32926699999999,Town Hall Seattle,47.609118,-122.3300568,Performing Arts Venue,Recreation,Town Hall Seattle,3
Dreaming in Color,47.623883,-122.351133,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
Encircled Stream,47.623833000000005,-122.35196699999999,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
Fountain of Seseragi,47.62335,-122.35247,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
Fountain Of The Northwest,47.62435,-122.35231999999999,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
Fu,47.624417,-122.351467,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
Homage in Green,47.63205,-122.3157,Volunteer Park Amphitheatre,47.63036395,-122.3167375,Performing Arts Venue,Recreation,Volunteer Park Amphitheatre,3
Human Forms in Balance,47.622083,-122.350867,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
Judge Thomas Burke,47.629283,-122.31525,Volunteer Park Amphitheatre,47.63036395,-122.3167375,Performing Arts Venue,Recreation,Volunteer Park Amphitheatre,3
Kobe Bell,47.62345,-122.35211699999999,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
Neon For The Bagley Wright Theatre,47.623883,-122.353183,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
Neototems,47.62235,-122.35255,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
Pool,47.623067,-122.35286699999999,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
Ross Creek,47.652516999999996,-122.3594,West Of Lenin,47.65255689,-122.3562254,Performing Arts Venue,Recreation,West Of Lenin,2
The Lang Fountain,47.62405,-122.35215,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
The Stairway In Fremont Project,47.655417,-122.350017,Fremont Powerhouse,47.654769,-122.34965600000001,Performing Arts Venue,Recreation,Fremont Powerhouse,2
Tree Bench,47.601517,-122.3071,Langston Hughes Performing Arts Center,47.60138167,-122.3098489,Performing Arts Venue,Recreation,Langston Hughes Performing Arts Center,3
Untitled,47.623567,-122.35205,Pacific Northwest Ballet,47.62398801,-122.3504754,Performing Arts Venue,Recreation,Pacific Northwest Ballet,3
Untitled Bird-Bath,47.6312,-122.31673300000001,Volunteer Park Amphitheatre,47.63036395,-122.3167375,Performing Arts Venue,Recreation,Volunteer Park Amphitheatre,3
William H. Seward,47.6319,-122.31571699999999,Volunteer Park Amphitheatre,47.63036395,-122.3167375,Performing Arts Venue,Recreation,Volunteer Park Amphitheatre,3
The Forest Is Waiting,47.552966999999995,-122.363017,Camp Crockett,47.551477,-122.36325900000001,Pet Service,Service,Camp Crockett,0
A Place Called Home,47.560033000000004,-122.2869,All The Best Pet Care,47.55940149,-122.2862287,Pet Store,Retail,All The Best Pet Care,1
American Doughboy Bringing Home Victory,47.70965,-122.343033,Fuzzy Buddies Doggy Daycare,47.708412,-122.345234,Pet Store,Retail,Fuzzy Buddies Doggy Daycare,2
Angie's Umbrella,47.611333,-122.345417,Mud Bay,47.61221315,-122.3447987,Pet Store,Retail,Mud Bay,3
Five Neons,47.661317,-122.338783,Wallypets,47.66075151,-122.33620049999999,Pet Store,Retail,Wallypets,2
Play Ray Plaza,47.622433,-122.35518300000001,Mud Bay,47.62393667,-122.35667020000001,Pet Store,Retail,Mud Bay,3
Ross Creek,47.652516999999996,-122.3594,Petapoluza Pet Supply & Grooming,47.65293502,-122.3567355,Pet Store,Retail,Petapoluza Pet Supply & Grooming,2
Sadako and the Thousand Paper Cranes,47.655583,-122.31865,Portage Bay Grange Feed & Mercantile,47.65721873,-122.3176254,Pet Store,Retail,Portage Bay Grange Feed & Mercantile,2
Spirit of Washington,47.560033000000004,-122.2873,All The Best Pet Care,47.55940149,-122.2862287,Pet Store,Retail,All The Best Pet Care,1
Step on no Pets,47.638166999999996,-122.3766,Petco,47.6366791,-122.3773517,Pet Store,Retail,Petco,3
The Itinerant,47.622033,-122.320683,Mud Bay,47.62101614,-122.321409,Pet Store,Retail,Mud Bay,3
Wall of Death,47.65515,-122.31838300000001,Portage Bay Grange Feed & Mercantile,47.65721873,-122.3176254,Pet Store,Retail,Portage Bay Grange Feed & Mercantile,2
"Wave, Rave, Cave",47.613033,-122.34753300000001,Mud Bay,47.61221315,-122.3447987,Pet Store,Retail,Mud Bay,3
Wisteria Mural,47.6593,-122.319167,Petco,47.66106892,-122.3195225,Pet Store,Retail,Petco,2
Children of the Sea,47.601633,-122.301383,Walgreens,47.5995854,-122.30086229999999,Pharmacy,Retail,Walgreens,3
Gravity Law,47.521383,-122.2705,Rite Aid,47.52263,-122.269319,Pharmacy,Retail,Rite Aid,1
Imbrication,47.72015,-122.298717,Bartell Drugs,47.71961204,-122.29558229999999,Pharmacy,Retail,Bartell Drugs,2
Memories,47.521483,-122.270533,Rite Aid,47.52263,-122.269319,Pharmacy,Retail,Rite Aid,1
Pursuit of Knowledge,47.521533000000005,-122.27021699999999,Rite Aid,47.52263,-122.269319,Pharmacy,Retail,Rite Aid,1
The Children,47.5216,-122.271267,Rite Aid,47.52263,-122.269319,Pharmacy,Retail,Rite Aid,1
Morphauna,47.671267,-122.3532,A La Mode Pies,47.67181663,-122.35440449999999,Pie Shop,Food,A La Mode Pies,2
DNA Wave Wall,47.631717,-122.37745,Pier 90,47.63158349,-122.38038190000002,Pier,Recreation,Pier 90,3
Fremont Canal Bench Project,47.649883,-122.31498300000001,UW Oceanography Dock,47.64963353,-122.3131299,Pier,Recreation,UW Oceanography Dock,2
Homecoming,47.523467,-122.39363300000001,Fauntleroy Ferry Terminal,47.52322678,-122.39534679999998,Pier,Recreation,Fauntleroy Ferry Terminal,0
I-90 Portal,47.5911,-122.288133,Day Street Boat Ramp,47.59050298,-122.2864648,Pier,Recreation,Day Street Boat Ramp,1
Bronze Plaques and Medallion,47.579817,-122.40975,Pegasus Pizza,47.57872222,-122.4118159,Pizza Place,Food,Pegasus Pizza,0
Catfish,47.665717,-122.38225,Ballard Pizza Co.,47.66453293,-122.3811004,Pizza Place,Food,Ballard Pizza Co.,2
Children of the Sea,47.601633,-122.301383,Papa Murphy's,47.59948504,-122.30197350000002,Pizza Place,Food,Papa Murphy's,3
Forms of Power,47.661483000000004,-122.36463300000001,Big Mario's Frelard,47.66004237,-122.3656254,Pizza Place,Food,Big Mario's Frelard,2
Governor John Harte Mcgraw,47.613033,-122.33758300000001,Serious Pie,47.61291873,-122.3403243,Pizza Place,Food,Serious Pie,3
Gyrojack,47.614533,-122.3448,Rocco's,47.61395634,-122.34530420000002,Pizza Place,Food,Rocco's,3
Homecoming,47.523467,-122.39363300000001,Ferry Boat Cafe,47.52325153,-122.39556909999999,Pizza Place,Food,Ferry Boat Cafe,0
